Drive_ID,Vendor,Model,Firmware_Version,Power_On_Hours,Total_TBW_TB,Total_TBR_TB,Temperature_C,Percent_Life_Used,Media_Errors,Unsafe_Shutdowns,CRC_Errors,Read_Error_Rate,Write_Error_Rate,SMART_Warning_Flag,Failure_Mode,Failure_Flag
NVME-00215,VendorC,Model-ULTRA,FW2.0,26073,239.0,193.4,43.4,55.0,4,3,0,5.5,6.79,0,0,0
NVME-00216,VendorA,Model-X1,FW2.0,13307,46.2,66.1,49.6,6.5,1,0,1,12.65,2.38,0,0,0
NVME-00217,VendorB,Model-X1,FW1.0,1546,292.4,323.6,52.9,59.0,2,4,0,1.04,3.0,0,0,0
NVME-00218,VendorC,Model-LITE,FW1.2,1051,91.6,66.4,43.3,21.7,0,4,0,13.42,11.73,0,0,0
NVME-00219,VendorC,Model-X2,FW1.2,53273,58.5,29.9,50.2,16.4,0,1,0,0.69,5.38,0,0,0
NVME-00220,VendorD,Model-LITE,FW1.1,54737,16.8,20.6,31.9,6.3,0,3,0,2.21,8.31,0,0,0
NVME-00221,VendorC,Model-X1,FW1.1,1817,170.3,203.8,37.3,41.1,1,3,0,3.29,7.57,0,0,0
NVME-00222,VendorB,Model-ULTRA,FW2.1,53494,100.8,73.5,32.3,16.0,0,3,0,8.18,3.23,0,0,0
NVME-00223,VendorA,Model-X2,FW1.1,53057,293.0,244.0,36.1,62.3,1,4,1,0.59,8.65,0,0,0
NVME-00224,VendorB,Model-ULTRA,FW2.0,38781,55.8,78.0,31.8,11.6,0,0,2,6.54,0.9,0,0,0
NVME-00225,VendorA,Model-LITE,FW1.0,11490,202.9,133.4,53.0,46.4,0,2,1,0.76,5.82,0,0,0
NVME-00226,VendorA,Model-PRO,FW1.2,56727,88.6,118.3,37.0,21.1,0,5,1,7.6,15.41,0,0,0
NVME-00227,VendorD,Model-ULTRA,FW2.1,21294,39.8,26.6,38.9,10.6,2,4,0,3.02,15.53,0,0,0
NVME-00228,VendorB,Model-LITE,FW1.1,15577,109.9,107.9,27.6,14.6,2,3,0,2.55,12.87,0,0,0
NVME-00229,VendorD,Model-LITE,FW2.1,18080,64.7,64.6,23.9,7.8,0,2,0,10.85,4.15,0,0,0
NVME-00230,VendorC,Model-LITE,FW1.0,31050,183.1,178.0,53.6,41.0,2,1,1,4.77,9.9,0,0,0
NVME-00231,VendorC,Model-PRO,FW1.0,6694,98.5,77.6,38.1,22.7,2,2,0,14.13,8.04,0,0,0
NVME-00232,VendorB,Model-PRO,FW2.1,44793,24.4,18.4,58.4,4.6,2,4,0,0.83,3.33,0,0,0
NVME-00233,VendorB,Model-PRO,FW2.1,19700,13.3,16.4,38.8,5.0,0,2,0,2.32,12.07,0,0,0
NVME-00234,VendorB,Model-X2,FW2.1,9198,142.6,110.6,30.0,35.0,1,3,1,1.51,2.55,0,0,0
NVME-00235,VendorA,Model-PRO,FW1.2,12042,125.7,139.5,40.2,22.4,2,3,0,2.06,1.59,0,0,0
NVME-00236,VendorC,Model-PRO,FW2.0,14112,159.9,215.3,40.6,26.9,1,3,1,0.26,3.84,0,0,0
NVME-00237,VendorA,Model-PRO,FW1.1,30802,210.3,281.2,41.1,44.8,0,3,0,12.37,0.44,0,0,0
NVME-00238,VendorA,Model-ULTRA,FW1.1,45118,80.8,53.9,39.4,21.3,2,7,0,0.47,2.14,0,0,0
NVME-00239,VendorC,Model-PRO,FW1.1,48276,31.8,36.7,27.9,8.3,3,2,0,17.74,0.68,0,0,0
NVME-00240,VendorA,Model-X2,FW2.1,10446,110.5,121.8,27.7,23.2,1,4,1,7.81,8.67,0,0,0
NVME-00241,VendorD,Model-LITE,FW2.1,14528,317.1,248.0,49.3,76.7,0,5,0,10.98,5.77,0,0,0
NVME-00242,VendorD,Model-ULTRA,FW2.1,5855,70.8,63.1,55.7,26.4,2,5,0,0.07,9.83,0,0,0
NVME-00243,VendorD,Model-X1,FW1.2,45984,77.4,60.8,37.7,20.9,2,4,0,9.77,5.93,0,0,0
NVME-00244,VendorB,Model-PRO,FW1.2,6383,49.5,51.3,25.4,18.9,0,3,1,12.7,10.0,0,0,0
NVME-00245,VendorA,Model-LITE,FW1.2,49136,136.1,177.4,49.6,22.8,1,5,0,15.77,1.47,0,0,0
NVME-00246,VendorD,Model-LITE,FW1.2,1437,173.2,238.6,33.2,39.2,0,3,0,4.64,7.17,0,0,0
NVME-00247,VendorB,Model-ULTRA,FW1.0,43555,54.5,66.6,42.8,9.5,0,3,1,1.97,5.61,0,0,0
NVME-00248,VendorD,Model-X1,FW1.2,52226,31.1,30.6,35.8,10.4,2,3,0,19.52,1.8,0,0,0
NVME-00249,VendorD,Model-X2,FW1.2,59886,3.7,5.4,36.0,0.0,2,3,1,7.05,5.77,0,0,0
NVME-00250,VendorD,Model-LITE,FW1.2,20957,100.3,106.7,33.1,22.1,1,2,1,8.9,3.42,0,0,0
NVME-00251,VendorA,Model-LITE,FW1.1,25036,40.3,39.4,51.2,5.8,1,5,0,21.31,5.4,0,0,0
NVME-00252,VendorB,Model-LITE,FW1.1,39694,20.9,28.4,43.6,8.7,1,2,0,10.25,4.86,0,0,0
NVME-00253,VendorD,Model-LITE,FW1.1,27740,61.5,42.1,42.6,11.2,1,2,2,7.49,2.69,0,0,0
NVME-00254,VendorB,Model-ULTRA,FW2.0,38535,91.9,60.5,40.3,12.7,2,3,1,3.88,1.59,0,0,0
NVME-00255,VendorA,Model-X1,FW1.0,45797,38.8,49.8,43.1,11.0,1,4,1,7.98,4.73,0,0,0
NVME-00256,VendorB,Model-LITE,FW2.1,16314,197.0,270.0,30.5,48.1,0,3,1,8.9,4.34,0,0,0
NVME-00257,VendorD,Model-X2,FW1.2,41632,32.4,18.6,44.2,2.8,1,5,0,17.73,14.87,0,0,0
NVME-00258,VendorC,Model-X2,FW1.1,26631,136.3,172.3,49.7,33.7,5,1,0,5.9,13.36,0,0,0
NVME-00259,VendorB,Model-PRO,FW1.0,8113,121.3,112.1,41.8,27.5,0,4,0,17.36,4.82,0,0,0
NVME-00260,VendorA,Model-LITE,FW1.2,35912,48.6,58.5,46.9,11.3,0,5,0,8.96,15.57,0,0,0
NVME-00261,VendorC,Model-LITE,FW2.0,59028,127.0,80.6,36.7,17.4,0,7,0,4.91,4.8,0,0,0
NVME-00262,VendorD,Model-LITE,FW2.1,5118,81.3,119.8,43.3,23.8,1,5,0,4.02,18.64,0,0,0
NVME-00263,VendorA,Model-LITE,FW1.2,18717,126.4,174.6,36.9,29.9,0,2,2,7.43,9.01,0,0,0
NVME-00264,VendorB,Model-LITE,FW2.1,27968,88.2,79.9,26.8,21.0,1,5,0,0.43,9.19,0,0,0
NVME-00265,VendorD,Model-X2,FW1.2,54889,18.9,26.3,38.1,6.3,0,1,0,8.62,15.51,0,0,0
NVME-00266,VendorC,Model-X1,FW2.0,40335,10.4,14.5,49.0,3.5,2,1,1,7.93,9.13,0,0,0
NVME-00267,VendorC,Model-X1,FW1.0,52498,229.1,220.2,29.3,58.4,1,3,0,18.6,10.05,0,0,0
NVME-00268,VendorC,Model-PRO,FW2.1,42874,15.1,21.8,53.1,8.9,0,4,0,2.45,6.81,0,0,0
NVME-00269,VendorB,Model-X2,FW2.1,31190,83.3,123.0,35.6,16.3,0,1,0,7.2,11.04,0,0,0
NVME-00270,VendorA,Model-LITE,FW1.0,36909,47.3,33.9,44.5,24.2,0,4,0,5.42,7.73,0,0,0
NVME-00271,VendorD,Model-X1,FW2.1,1989,66.8,37.9,52.1,18.7,0,2,1,16.61,10.36,1,5,1
NVME-00272,VendorD,Model-ULTRA,FW1.1,24160,161.8,134.5,54.6,45.7,1,4,0,8.18,1.65,0,0,0
NVME-00273,VendorD,Model-ULTRA,FW1.0,10191,65.7,65.0,52.9,15.7,1,3,1,4.59,8.0,0,0,0
NVME-00274,VendorD,Model-ULTRA,FW2.0,46383,147.1,87.2,33.9,33.3,0,1,0,3.12,4.95,0,0,0
NVME-00275,VendorB,Model-LITE,FW1.2,19139,214.9,137.7,49.2,41.6,3,2,0,8.68,1.03,0,0,0
NVME-00276,VendorB,Model-LITE,FW1.2,43389,119.2,175.4,35.3,17.6,2,2,0,5.19,7.58,0,0,0
NVME-00277,VendorC,Model-PRO,FW1.0,3818,35.5,43.9,32.5,8.0,1,5,1,5.03,0.84,0,0,0
NVME-00278,VendorC,Model-PRO,FW1.1,22019,70.1,96.4,35.3,13.9,0,1,0,8.15,4.6,0,0,0
NVME-00279,VendorC,Model-PRO,FW2.0,42116,133.0,195.7,50.1,31.6,0,2,1,0.55,2.24,0,0,0
NVME-00280,VendorC,Model-ULTRA,FW1.2,51381,76.9,67.5,36.2,13.7,2,0,0,2.27,2.13,0,0,0
NVME-00281,VendorD,Model-LITE,FW1.2,9798,37.8,44.9,33.8,12.0,1,1,1,4.78,11.49,0,0,0
NVME-00282,VendorB,Model-ULTRA,FW1.1,47351,185.3,126.7,52.8,45.7,4,3,0,0.14,9.6,0,0,0
NVME-00283,VendorB,Model-PRO,FW2.1,34498,59.9,63.0,38.9,22.0,0,2,1,10.89,5.16,0,0,0
NVME-00284,VendorA,Model-LITE,FW1.0,21544,158.8,112.7,45.2,47.2,1,6,0,4.35,9.68,0,0,0
NVME-00285,VendorB,Model-X2,FW1.1,17475,70.5,46.6,32.5,19.5,0,3,0,0.83,11.96,0,0,0
NVME-00286,VendorA,Model-X1,FW1.1,48151,69.2,41.4,36.8,25.5,1,6,0,10.93,10.36,0,0,0
NVME-00287,VendorB,Model-X1,FW1.1,37458,60.2,65.0,38.4,15.6,0,2,2,5.93,4.63,0,0,0
NVME-00288,VendorB,Model-PRO,FW1.1,58637,333.9,484.1,35.4,75.7,1,5,0,1.38,5.47,0,0,0
NVME-00289,VendorA,Model-ULTRA,FW2.1,6966,27.3,17.0,39.3,1.1,1,3,2,2.7,9.14,0,0,0
NVME-00290,VendorB,Model-X2,FW2.0,28644,116.6,116.9,32.9,26.4,1,3,0,2.11,17.92,0,0,0
NVME-00291,VendorA,Model-LITE,FW1.1,58146,97.6,115.9,39.4,20.1,1,4,0,5.41,9.45,0,0,0
NVME-00292,VendorA,Model-ULTRA,FW1.1,42090,123.6,123.1,49.1,22.7,1,2,0,0.48,4.98,0,0,0
NVME-00293,VendorD,Model-PRO,FW1.0,5021,22.2,31.3,26.6,0.0,0,3,0,4.0,10.86,0,0,0
NVME-00294,VendorB,Model-ULTRA,FW1.2,57273,139.9,93.2,38.9,31.0,0,3,0,3.45,14.72,0,0,0
NVME-00295,VendorA,Model-PRO,FW2.1,51733,30.0,15.7,36.2,1.2,1,5,1,1.87,5.16,0,0,0
NVME-00296,VendorB,Model-X1,FW1.1,46213,217.1,191.7,35.4,47.6,0,0,0,4.87,14.12,0,0,0
NVME-00297,VendorC,Model-X1,FW2.0,41622,30.3,32.0,55.6,10.8,2,2,1,5.08,1.15,0,0,0
NVME-00298,VendorA,Model-ULTRA,FW2.0,32859,71.7,54.1,51.6,11.5,1,3,0,5.43,8.65,0,0,0
NVME-00299,VendorC,Model-X2,FW2.0,22765,74.4,49.7,36.1,10.4,0,2,0,6.72,12.86,0,0,0
NVME-00300,VendorA,Model-LITE,FW1.0,25042,152.0,198.3,29.2,27.2,1,3,0,10.1,4.5,0,0,0
NVME-00301,VendorA,Model-PRO,FW2.0,6349,192.3,132.4,52.2,39.4,2,5,0,9.5,7.66,0,0,0
NVME-00302,VendorB,Model-LITE,FW1.0,893,130.7,123.2,43.2,25.9,6,0,1,12.74,4.83,1,5,1
NVME-00303,VendorB,Model-X1,FW2.1,27779,100.9,146.8,30.8,15.8,2,1,0,21.01,3.65,0,0,0
NVME-00304,VendorC,Model-X2,FW2.0,53983,224.1,249.4,32.7,54.6,1,0,0,12.12,9.33,0,0,0
NVME-00305,VendorC,Model-X2,FW1.2,14093,223.7,223.2,40.8,52.6,0,6,0,11.2,6.93,0,0,0
NVME-00306,VendorD,Model-LITE,FW1.1,33854,126.3,108.6,54.0,20.5,0,1,1,10.65,10.47,0,0,0
NVME-00307,VendorB,Model-X1,FW2.1,25633,143.2,146.1,37.1,26.6,1,5,0,16.88,4.62,0,0,0
NVME-00308,VendorB,Model-LITE,FW1.2,3695,79.0,97.5,43.6,21.8,0,4,0,10.75,0.44,0,0,0
NVME-00309,VendorC,Model-ULTRA,FW2.1,48395,331.6,438.6,35.3,67.2,2,1,1,11.53,8.59,0,0,0
NVME-00310,VendorA,Model-X2,FW2.0,50106,53.5,61.5,43.8,7.1,1,4,3,14.27,4.09,0,0,0
NVME-00311,VendorB,Model-X2,FW2.1,47281,114.6,147.9,27.0,24.4,3,5,0,0.87,4.7,0,0,0
NVME-00312,VendorA,Model-ULTRA,FW2.1,50821,220.5,129.7,45.1,45.2,0,4,1,15.43,13.08,0,0,0
NVME-00313,VendorA,Model-X1,FW2.1,2356,233.7,120.2,41.9,62.4,0,2,1,0.75,8.34,0,0,0
NVME-00314,VendorD,Model-X2,FW1.0,12201,112.5,138.9,33.4,27.3,0,4,1,10.61,2.64,0,0,0
NVME-00315,VendorD,Model-PRO,FW1.2,46590,89.2,67.9,20.0,21.2,1,2,1,4.31,1.8,0,0,0
NVME-00316,VendorC,Model-PRO,FW2.0,53355,94.6,130.3,53.0,20.8,0,8,0,4.73,1.42,0,0,0
NVME-00317,VendorB,Model-X1,FW1.1,29508,56.7,58.7,26.1,16.9,0,4,0,7.75,10.33,0,0,0
NVME-00318,VendorA,Model-ULTRA,FW2.0,31046,30.4,29.7,50.1,8.2,2,1,1,10.59,13.59,0,0,0
NVME-00319,VendorA,Model-LITE,FW2.0,43282,56.7,72.2,33.4,10.2,1,5,2,3.23,3.94,0,0,0
NVME-00320,VendorA,Model-X1,FW1.0,37044,67.8,84.1,43.0,6.9,0,5,0,9.27,1.42,0,0,0
NVME-00321,VendorB,Model-LITE,FW1.0,8061,263.1,316.8,44.9,55.3,0,2,0,6.26,28.98,0,0,0
NVME-00322,VendorC,Model-X1,FW2.1,15516,210.6,250.6,53.2,45.2,0,3,0,13.18,13.37,0,0,0
NVME-00323,VendorC,Model-PRO,FW2.0,38122,88.8,90.2,31.3,22.1,1,2,1,5.79,1.98,0,0,0
NVME-00324,VendorA,Model-ULTRA,FW1.2,8529,375.9,536.2,39.7,88.3,1,5,1,16.38,13.93,0,0,0
NVME-00325,VendorD,Model-PRO,FW1.0,13883,206.1,286.6,32.3,45.8,0,2,2,4.97,3.01,0,0,0
NVME-00326,VendorC,Model-ULTRA,FW1.0,24390,44.4,36.8,31.6,10.3,1,6,0,1.73,1.13,0,0,0
NVME-00327,VendorB,Model-LITE,FW1.2,55253,36.7,47.9,40.7,2.2,1,5,0,17.13,7.1,0,0,0
NVME-00328,VendorC,Model-X1,FW1.0,45785,180.2,250.7,46.7,35.8,5,2,2,11.71,9.77,1,4,1
NVME-00329,VendorB,Model-X2,FW1.2,34600,177.9,198.9,59.9,30.5,4,2,3,6.32,8.05,0,0,0
NVME-00330,VendorA,Model-X2,FW1.1,48343,80.5,85.0,38.2,14.8,3,3,0,6.98,3.55,0,0,0
NVME-00331,VendorB,Model-ULTRA,FW1.2,44121,96.1,112.6,39.4,23.0,0,1,0,9.13,11.92,0,0,0
NVME-00332,VendorC,Model-ULTRA,FW1.1,33682,44.1,29.2,40.0,13.1,0,4,1,11.24,3.99,0,0,0
NVME-00333,VendorA,Model-PRO,FW2.1,29385,59.6,35.0,41.3,9.9,0,1,0,19.57,4.69,0,0,0
NVME-00334,VendorA,Model-X2,FW2.1,39903,152.8,201.7,42.0,39.3,1,2,0,7.86,9.56,0,0,0
NVME-00335,VendorA,Model-PRO,FW1.0,1286,35.9,38.5,30.8,15.3,0,4,0,2.81,6.33,0,0,0
NVME-00336,VendorA,Model-LITE,FW1.2,56833,57.2,35.6,20.0,17.1,1,3,1,2.68,10.28,0,0,0
NVME-00337,VendorD,Model-X2,FW1.0,18709,30.2,27.7,37.8,12.7,0,0,0,11.74,7.76,0,0,0
NVME-00338,VendorC,Model-LITE,FW1.2,9276,166.0,132.5,55.7,32.3,1,3,0,3.49,2.32,0,0,0
NVME-00339,VendorB,Model-X1,FW1.0,55675,101.6,139.7,40.6,15.4,0,4,1,0.62,3.42,0,0,0
NVME-00340,VendorA,Model-PRO,FW2.1,25473,75.5,76.0,38.9,21.4,1,4,0,12.17,4.08,0,0,0
NVME-00341,VendorB,Model-ULTRA,FW2.1,32055,200.6,216.1,39.8,51.5,0,3,1,5.01,0.2,0,0,0
NVME-00342,VendorB,Model-X2,FW1.0,21657,35.4,26.0,34.4,16.2,1,7,1,5.42,0.77,0,0,0
NVME-00343,VendorA,Model-PRO,FW1.2,28838,164.1,213.2,39.2,28.1,0,2,0,3.88,17.28,0,0,0
NVME-00344,VendorB,Model-ULTRA,FW2.0,25219,40.1,57.3,40.4,9.2,0,3,0,7.25,6.81,0,0,0
NVME-00345,VendorB,Model-X1,FW1.2,55134,80.5,104.0,40.3,12.2,1,4,0,19.22,2.2,0,0,0
NVME-00346,VendorC,Model-X2,FW1.0,17003,89.4,88.8,40.9,19.0,1,3,0,0.56,7.1,0,0,0
NVME-00347,VendorC,Model-LITE,FW1.2,10838,8.5,11.3,40.8,6.1,1,3,1,8.43,13.77,0,0,0
NVME-00348,VendorA,Model-X1,FW1.1,5141,225.1,154.9,39.5,51.9,1,3,1,21.49,1.36,0,0,0
NVME-00349,VendorB,Model-ULTRA,FW1.2,50706,126.1,77.4,49.1,20.7,0,5,0,1.56,7.29,0,0,0
NVME-00350,VendorC,Model-X2,FW2.1,23354,41.1,38.6,55.2,8.2,1,2,2,5.62,0.47,0,0,0
NVME-00351,VendorB,Model-X2,FW2.1,56465,77.7,53.0,26.5,14.7,0,7,1,12.18,7.3,0,0,0
NVME-00352,VendorD,Model-X1,FW1.1,40627,80.9,61.4,35.6,22.6,1,3,3,10.41,9.2,0,0,0
NVME-00353,VendorC,Model-X2,FW1.2,9350,16.6,18.0,22.3,0.0,0,3,0,22.31,2.25,0,0,0
NVME-00354,VendorA,Model-ULTRA,FW2.0,26912,101.7,91.9,44.0,23.4,0,2,0,7.91,12.51,0,0,0
NVME-00355,VendorA,Model-X1,FW1.2,25788,152.6,208.4,50.0,32.3,3,1,0,2.78,10.93,0,0,0
NVME-00356,VendorC,Model-LITE,FW2.1,19890,131.6,95.5,40.9,38.2,0,0,0,8.96,4.96,0,0,0
NVME-00357,VendorA,Model-X1,FW2.1,1046,96.2,144.0,41.0,24.9,1,6,1,4.27,0.17,0,0,0
NVME-00358,VendorB,Model-X1,FW1.0,36898,245.2,210.7,35.4,53.9,3,2,0,7.29,3.38,0,0,0
NVME-00359,VendorD,Model-LITE,FW2.1,8427,275.8,280.0,41.5,59.5,1,2,1,1.59,3.07,0,0,0
NVME-00360,VendorB,Model-ULTRA,FW1.0,50044,58.5,37.0,39.4,13.0,2,4,0,4.02,8.16,0,0,0
NVME-00361,VendorB,Model-PRO,FW2.1,1236,95.9,103.5,48.7,32.3,1,3,0,7.99,0.12,0,0,0
NVME-00362,VendorC,Model-PRO,FW2.1,32015,58.0,84.8,56.3,15.8,2,3,1,2.55,17.81,0,0,0
NVME-00363,VendorB,Model-LITE,FW2.0,26038,129.5,161.8,52.5,30.4,1,0,0,0.8,2.78,0,0,0
NVME-00364,VendorB,Model-ULTRA,FW1.0,654,127.6,94.9,58.1,31.8,0,0,0,27.53,9.38,1,5,1
NVME-00365,VendorD,Model-X2,FW1.0,23521,76.4,72.0,45.2,19.9,0,2,0,5.43,7.26,0,0,0
NVME-00366,VendorB,Model-LITE,FW2.1,13333,19.1,17.7,42.7,7.6,1,1,0,8.68,4.11,0,0,0
NVME-00367,VendorD,Model-PRO,FW1.0,30993,104.8,62.7,39.9,26.7,3,3,1,7.55,0.07,0,0,0
NVME-00368,VendorD,Model-ULTRA,FW2.1,36271,41.0,56.8,43.0,4.2,1,5,0,5.82,3.12,0,0,0
NVME-00369,VendorA,Model-X1,FW2.1,18738,126.9,111.9,42.7,21.7,0,3,1,18.95,5.46,0,0,0
NVME-00370,VendorA,Model-ULTRA,FW1.2,50618,188.5,187.4,50.6,45.4,0,1,0,5.68,10.25,0,0,0
NVME-00371,VendorA,Model-ULTRA,FW1.0,1048,98.2,77.7,38.6,23.7,1,3,0,10.48,12.58,0,0,0
NVME-00372,VendorA,Model-PRO,FW1.1,32802,33.0,21.5,31.6,4.6,0,5,0,8.75,6.27,0,0,0
NVME-00373,VendorA,Model-PRO,FW1.0,41163,254.4,356.7,39.8,53.2,1,4,0,5.99,3.02,0,0,0
NVME-00374,VendorC,Model-X2,FW1.0,24293,33.3,17.9,32.6,10.0,1,2,1,21.67,0.67,0,0,0
NVME-00375,VendorA,Model-X2,FW2.0,7307,99.3,89.4,38.3,24.6,0,1,0,4.41,1.06,0,0,0
NVME-00376,VendorB,Model-LITE,FW1.1,9338,102.9,126.6,26.2,15.4,2,3,2,1.37,4.88,0,0,0
NVME-00377,VendorD,Model-X1,FW1.1,7519,155.3,125.6,40.3,34.8,1,1,3,8.49,9.6,0,0,0
NVME-00378,VendorA,Model-X2,FW2.0,20510,22.0,20.8,32.9,4.3,1,2,0,14.64,3.35,0,0,0
NVME-00379,VendorD,Model-PRO,FW2.0,6056,53.6,57.1,46.0,10.6,1,2,1,14.78,1.26,0,0,0
NVME-00380,VendorA,Model-ULTRA,FW1.0,14725,42.1,62.9,37.0,3.9,0,1,0,13.68,0.98,0,0,0
NVME-00381,VendorA,Model-LITE,FW1.2,23853,44.3,55.7,24.7,6.4,0,4,0,2.19,6.76,0,0,0
NVME-00382,VendorC,Model-X2,FW2.0,7422,33.0,48.4,36.7,5.8,0,2,2,17.06,0.18,0,0,0
NVME-00383,VendorC,Model-ULTRA,FW1.1,2714,42.2,50.4,39.3,0.1,0,4,2,12.9,7.85,0,0,0
NVME-00384,VendorD,Model-ULTRA,FW1.1,48333,38.3,29.5,42.7,13.8,2,3,0,23.53,3.71,0,0,0
NVME-00385,VendorC,Model-X2,FW1.0,44391,123.5,97.3,44.2,27.1,1,2,0,13.05,6.85,0,0,0
NVME-00386,VendorD,Model-X1,FW1.2,25639,179.2,237.0,33.6,37.0,2,1,1,0.66,3.6,0,0,0
NVME-00387,VendorA,Model-X1,FW2.1,3371,40.0,37.1,33.9,3.8,0,5,0,4.51,11.39,0,0,0
NVME-00388,VendorA,Model-LITE,FW2.0,9129,43.7,38.0,39.8,11.0,1,1,0,12.08,6.08,0,0,0
NVME-00389,VendorC,Model-X1,FW2.0,56636,115.3,166.6,42.4,17.2,1,6,2,7.49,5.42,0,0,0
NVME-00390,VendorD,Model-LITE,FW1.0,59902,126.0,64.7,43.8,31.6,2,4,2,6.42,13.29,0,0,0
NVME-00391,VendorD,Model-PRO,FW1.2,5778,31.7,32.5,47.6,11.1,0,3,1,11.49,2.84,0,0,0
NVME-00392,VendorB,Model-X2,FW1.1,50133,58.2,74.2,26.6,9.7,0,4,1,5.98,7.28,0,0,0
NVME-00393,VendorB,Model-ULTRA,FW1.1,19672,52.5,64.9,47.8,0.3,0,4,0,4.59,20.11,0,0,0
NVME-00394,VendorC,Model-LITE,FW2.1,48089,166.6,144.5,46.5,34.1,1,3,0,13.21,3.2,0,0,0
NVME-00395,VendorB,Model-X1,FW1.1,29195,36.4,37.7,46.8,6.5,0,2,1,14.22,9.51,0,0,0
NVME-00396,VendorD,Model-LITE,FW2.0,15671,9.5,4.8,38.2,1.5,1,3,1,0.95,3.84,0,0,0
NVME-00397,VendorD,Model-LITE,FW2.1,43262,63.1,65.3,42.0,23.0,1,2,0,8.31,4.03,0,0,0
NVME-00398,VendorB,Model-X1,FW1.2,19818,68.9,75.1,43.9,17.0,1,1,2,7.66,11.17,0,0,0
NVME-00399,VendorC,Model-X1,FW2.1,15966,83.9,115.3,38.5,27.2,1,2,1,1.71,11.69,0,0,0
NVME-00400,VendorC,Model-X2,FW1.2,2298,96.7,68.7,47.6,25.5,0,2,0,6.31,12.62,0,0,0
NVME-00401,VendorA,Model-ULTRA,FW1.1,57655,227.8,301.9,30.5,52.6,0,0,1,0.85,0.43,0,0,0
NVME-00402,VendorD,Model-X2,FW1.0,9507,142.5,173.6,45.8,32.3,1,1,1,5.88,7.24,0,0,0
NVME-00403,VendorB,Model-X2,FW2.1,9172,45.2,52.7,44.0,0.2,0,4,1,3.94,4.4,0,0,0
NVME-00404,VendorD,Model-X1,FW2.1,17238,54.1,48.4,52.2,1.7,0,5,1,17.77,5.17,0,0,0
NVME-00405,VendorB,Model-X1,FW2.0,5317,72.6,63.0,55.5,19.9,1,3,0,6.65,3.25,0,0,0
NVME-00406,VendorD,Model-ULTRA,FW2.0,31360,94.0,113.1,38.5,20.5,0,4,0,8.38,0.88,0,0,0
NVME-00407,VendorB,Model-LITE,FW1.2,41760,58.8,87.6,52.3,18.3,1,2,1,1.86,3.33,0,0,0
NVME-00408,VendorA,Model-X2,FW1.0,10511,106.8,96.7,42.4,15.9,1,5,0,9.58,2.06,0,0,0
NVME-00409,VendorD,Model-ULTRA,FW2.0,33238,47.9,68.0,42.7,12.3,1,2,0,5.58,0.18,0,0,0
NVME-00410,VendorA,Model-X2,FW2.0,34600,51.5,56.0,43.2,13.8,2,5,0,8.21,5.74,0,0,0
NVME-00411,VendorB,Model-LITE,FW1.1,48382,67.5,92.4,29.3,11.8,0,1,2,3.32,10.58,0,0,0
NVME-00412,VendorD,Model-X2,FW1.1,5359,41.5,29.8,49.1,3.9,3,1,0,8.2,8.99,0,0,0
NVME-00413,VendorD,Model-PRO,FW2.0,29684,15.7,19.8,28.9,0.0,0,4,2,1.04,8.16,0,0,0
NVME-00414,VendorB,Model-ULTRA,FW1.2,14216,210.3,280.7,44.0,43.2,2,2,0,8.73,6.44,0,0,0
NVME-00415,VendorC,Model-X1,FW1.0,50053,38.5,51.3,20.0,6.1,1,4,0,7.31,3.72,0,0,0
NVME-00416,VendorB,Model-X2,FW2.0,22883,123.6,158.8,38.3,24.4,1,1,0,5.52,0.39,0,0,0
NVME-00417,VendorA,Model-ULTRA,FW1.2,42049,189.0,152.0,39.9,43.6,0,3,0,23.82,12.86,0,0,0
NVME-00418,VendorB,Model-ULTRA,FW1.2,21255,103.1,105.4,45.1,22.2,0,4,0,4.87,2.41,0,0,0
NVME-00419,VendorC,Model-X2,FW2.0,32489,60.8,48.6,51.6,7.3,1,4,1,15.19,20.76,0,0,0
NVME-00420,VendorC,Model-X1,FW1.2,56259,101.1,85.2,39.4,25.2,2,0,0,5.75,5.89,0,0,0
NVME-00421,VendorC,Model-X1,FW2.1,33283,171.1,137.1,30.0,32.1,1,4,0,6.58,9.4,0,0,0
NVME-00422,VendorC,Model-X2,FW1.2,31148,227.5,178.4,36.4,48.9,1,4,1,15.44,0.72,0,0,0
NVME-00423,VendorA,Model-ULTRA,FW2.0,32221,24.9,29.7,41.9,0.4,0,5,1,7.52,9.11,0,0,0
NVME-00424,VendorB,Model-X1,FW1.2,27641,247.7,284.9,41.2,51.6,0,3,1,30.67,1.53,0,0,0
NVME-00425,VendorA,Model-X2,FW2.0,36205,97.6,68.7,26.1,19.2,0,5,0,3.2,9.28,0,0,0
NVME-00426,VendorB,Model-X2,FW1.1,21742,119.4,142.3,35.9,24.3,1,2,0,5.06,4.6,0,0,0
NVME-00427,VendorB,Model-X2,FW2.0,40895,88.8,70.2,35.7,18.6,0,3,0,0.19,13.92,0,0,0
NVME-00428,VendorD,Model-ULTRA,FW1.2,37925,23.1,16.2,38.3,4.9,1,4,0,0.65,2.79,0,0,0
NVME-00429,VendorB,Model-X1,FW2.0,39835,62.5,78.0,44.8,19.1,1,4,1,1.94,4.76,0,0,0
NVME-00430,VendorA,Model-ULTRA,FW1.0,34488,85.5,73.8,33.7,13.8,0,0,1,0.55,0.09,0,0,0
